id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,wallclock,ppa
401756944173,4017569448,401756944,6,9,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,1,"{'seconds': 47, 'minutes': 2}",3.0,3.0,66,34,2,5,5,False,Penalty,PENALTY TCU False Start (#56 B.Taylor-Whitfield) 5 yards from ISU34 to ISU39. NO PLAY,2025-11-08T21:09:28.000Z,
401756944136,4017569448,401756944,6,1,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,1,"{'seconds': 33, 'minutes': 6}",3.0,3.0,14,86,1,10,2,False,Pass Reception,"(06:42) Shotgun #10 J.Hoover pass complete short left to #4 J.Bailey caught at TCU13, for 2 yards to the TCU16 (#95 D.Orange)",2025-11-08T21:05:27.000Z,-0.27305302769881834
401756944141,4017569448,401756944,6,2,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,1,"{'seconds': 4, 'minutes': 6}",3.0,3.0,16,84,2,8,6,False,Pass Reception,"(06:12) No Huddle-Shotgun #10 J.Hoover pass complete short right to #2 K.Barnes caught at TCU11, for 6 yards to the TCU22 (#47 K.Ebel), out of bounds",2025-11-08T21:05:58.000Z,0.15558861205166785
401756944146,4017569448,401756944,6,3,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,1,"{'seconds': 26, 'minutes': 5}",3.0,3.0,22,78,3,2,9,False,Pass Reception,"(05:37) No Huddle-Shotgun #10 J.Hoover pass complete short middle to #7 J.Dwyer caught at TCU29, for 9 yards to the TCU31 (#47 K.Ebel), 1ST DOWN",2025-11-08T21:06:39.000Z,1.170240226861
401756944151,4017569448,401756944,6,4,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,1,"{'seconds': 0, 'minutes': 5}",3.0,3.0,31,69,1,10,10,False,Pass Reception,"(05:05) No Huddle-Shotgun #10 J.Hoover pass complete short left to #7 J.Dwyer caught at TCU39, for 10 yards to the TCU41 (#18 D.Coffey), 1ST DOWN",2025-11-08T21:07:08.000Z,0.9482786553166224
401756944156,4017569448,401756944,6,5,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,1,"{'seconds': 42, 'minutes': 4}",3.0,3.0,41,59,1,10,-2,False,Rush,(04:45) No Huddle-Shotgun #2 K.Barnes rush left for 2 yards loss to the TCU39 (#41 R.Barnes; #95 D.Orange),2025-11-08T21:07:29.000Z,-1.522200186696117
401756944160,4017569448,401756944,6,6,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,1,"{'seconds': 12, 'minutes': 4}",3.0,3.0,39,61,2,12,6,False,Rush,(04:17) No Huddle-Shotgun #2 K.Barnes rush middle for 6 yards gain to the TCU45 (#29 D.Surges; #9 C.Brezina),2025-11-08T21:07:59.000Z,0.2422754710800996
401756944164,4017569448,401756944,6,7,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,1,"{'seconds': 33, 'minutes': 3}",3.0,3.0,45,55,3,6,16,False,Pass Reception,"(03:43) No Huddle-Shotgun #10 J.Hoover pass complete short middle to #0 D.Rogers caught at ISU43, for 16 yards to the ISU39 (#41 R.Barnes; #26 C.Bacon), 1ST DOWN",2025-11-08T21:08:35.000Z,2.7984985104828937
401756944169,4017569448,401756944,6,8,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,1,"{'seconds': 8, 'minutes': 3}",3.0,3.0,61,39,1,10,5,False,Rush,(03:12) No Huddle-Shotgun #2 K.Barnes rush middle for 5 yards gain to the ISU34 (#29 D.Surges; #95 D.Orange),2025-11-08T21:09:03.000Z,0.086001265551813
401756944176,4017569448,401756944,6,10,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,1,"{'seconds': 21, 'minutes': 2}",3.0,3.0,61,39,2,10,0,False,Interception,"(02:27) No Huddle-Shotgun #10 J.Hoover pass intercepted by #25 J.Patterson at ISU26 QB hurried by #31 M.Neal, End Of Play",2025-11-08T21:10:17.000Z,-3.045325365625912
401756944181,4017569449,401756944,7,1,Iowa State,Big 12,6,TCU,TCU,Iowa State,Big 12,0,1,"{'seconds': 15, 'minutes': 2}",3.0,3.0,74,74,1,10,7,False,Rush,(02:19) No Huddle-Shotgun #24 A.Sama rush left for 7 yards gain to the ISU33 (#3 K.Elarms-Orr),2025-11-08T21:13:55.000Z,0.6195700280317222
401756944185,4017569449,401756944,7,2,Iowa State,Big 12,6,TCU,TCU,Iowa State,Big 12,0,1,"{'seconds': 33, 'minutes': 1}",3.0,3.0,67,67,2,3,4,False,Rush,"(01:38) Shotgun #26 C.Hansen rush middle for 4 yards gain to the ISU37 (#11 D.Deal; #35 T.Johnson), 1ST DOWN. #66 T.Miller injured on the play",2025-11-08T21:14:37.000Z,0.3366954908514935
401756944189,4017569449,401756944,7,3,Iowa State,Big 12,6,TCU,TCU,Iowa State,Big 12,0,1,"{'seconds': 10, 'minutes': 1}",3.0,3.0,63,63,1,10,-1,False,Rush,(01:14) No Huddle-Shotgun #24 A.Sama rush left for 1 yard loss to the ISU36 (#11 D.Deal; #2 J.Johnson),2025-11-08T21:16:40.000Z,-1.2402959821642536
401756944193,4017569449,401756944,7,4,Iowa State,Big 12,6,TCU,TCU,Iowa State,Big 12,0,1,"{'seconds': 31, 'minutes': 0}",3.0,3.0,64,64,2,11,0,False,Pass Incompletion,(00:35) No Huddle-Shotgun #3 R.Becht pass incomplete short left to #26 C.Hansen thrown to ISU32,2025-11-08T21:17:20.000Z,-0.5821953428262194
401756944196,4017569449,401756944,7,5,Iowa State,Big 12,6,TCU,TCU,Iowa State,Big 12,0,1,"{'seconds': 21, 'minutes': 0}",3.0,3.0,64,64,3,11,9,False,Pass Reception,"(00:32) No Huddle-Shotgun #3 R.Becht pass complete short left to #0 C.Sowell caught at ISU45, for 9 yards to the ISU45 (#20 J.McIver Jr.)",2025-11-08T21:18:47.000Z,0.5238507510684158
401756944203,4017569449,401756944,7,6,Iowa State,Big 12,6,TCU,TCU,Iowa State,Big 12,0,1,"{'seconds': 0, 'minutes': 0}",3.0,3.0,36,36,3,11,-19,False,End Period,End of 1st quarter.,2025-11-08T21:19:28.000Z,-2.5332091703434556
401756944207,4017569449,401756944,7,7,Iowa State,Big 12,6,TCU,TCU,Iowa State,Big 12,0,2,"{'seconds': 52, 'minutes': 14}",3.0,3.0,55,55,4,2,8,False,Rush,"(14:57) No Huddle #26 C.Hansen rush right for 8 yards gain to the TCU47 (#2 J.Johnson), 1ST DOWN",2025-11-08T21:23:36.000Z,2.7359491262333777
401756944213,4017569449,401756944,7,8,Iowa State,Big 12,6,TCU,TCU,Iowa State,Big 12,0,2,"{'seconds': 39, 'minutes': 14}",3.0,3.0,47,47,1,10,0,False,Pass Incompletion,(14:39) No Huddle-Shotgun #3 R.Becht pass incomplete short left to #26 C.Hansen thrown to TCU49,2025-11-08T21:23:53.000Z,-1.0507069190375147
401756944216,4017569449,401756944,7,9,Iowa State,Big 12,6,TCU,TCU,Iowa State,Big 12,0,2,"{'seconds': 30, 'minutes': 14}",3.0,3.0,47,47,2,10,6,False,Rush,(14:33) No Huddle-Shotgun #26 C.Hansen rush right for 6 yards gain to the TCU41 (#3 K.Elarms-Orr),2025-11-08T21:24:32.000Z,0.3129970798941812
401756944220,4017569449,401756944,7,10,Iowa State,Big 12,6,TCU,TCU,Iowa State,Big 12,0,2,"{'seconds': 49, 'minutes': 13}",3.0,3.0,41,41,3,4,0,False,Pass Incompletion,(13:54) No Huddle-Shotgun #3 R.Becht pass incomplete short right thrown to TCU33 QB hurried by #92 A.Din-Mbuh and #0 Z.Chapman,2025-11-08T21:25:15.000Z,-1.1044169240675856
401756944223,4017569449,401756944,7,11,Iowa State,Big 12,6,TCU,TCU,Iowa State,Big 12,0,2,"{'seconds': 45, 'minutes': 13}",3.0,3.0,41,41,4,4,0,False,Pass Incompletion,"(13:49) No Huddle-Shotgun #3 R.Becht pass incomplete short left to #10 C.Brown thrown to TCU37, TURNOVER ON DOWNS",2025-11-08T21:25:58.000Z,-1.544670995522651
401756944227,40175694410,401756944,8,1,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 39, 'minutes': 13}",3.0,3.0,41,59,1,10,-4,False,Rush,(13:45) Shotgun #2 K.Barnes rush left for 4 yards loss to the TCU37 (#55 J.Gilbert),2025-11-08T21:29:02.000Z,-1.8327551994755824
401756944231,40175694410,401756944,8,2,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 10, 'minutes': 13}",3.0,3.0,37,63,2,14,8,False,Pass Reception,"(13:16) No Huddle-Shotgun #10 J.Hoover pass complete short right to #1 E.McAlister caught at TCU36, for 8 yards to the TCU45 (#31 M.Neal; #7 T.Bell)",2025-11-08T21:29:29.000Z,0.552830483859565
401756944236,40175694410,401756944,8,3,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 23, 'minutes': 12}",3.0,3.0,45,55,3,6,6,False,Pass Reception,"(12:36) No Huddle-Shotgun #10 J.Hoover pass complete short middle to #0 D.Rogers caught at ISU49, for 6 yards to the ISU49, End Of Play, 1ST DOWN",2025-11-08T21:30:11.000Z,2.1766065137771964
401756944241,40175694410,401756944,8,4,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 7, 'minutes': 12}",3.0,3.0,51,49,1,10,5,False,Rush,(12:10) No Huddle-Shotgun #2 K.Barnes rush middle for 5 yards gain to the ISU44 (#58 T.McDonough; #31 M.Neal),2025-11-08T21:30:35.000Z,0.1003706527461523
401756944245,40175694410,401756944,8,5,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 40, 'minutes': 11}",3.0,3.0,56,44,2,5,2,False,Rush,(11:42) No Huddle-Shotgun #2 K.Barnes rush middle for 2 yards gain to the ISU42 (#47 K.Ebel; #88 I.Ezeogu). #95 D.Orange injured on the play,2025-11-08T21:31:03.000Z,-0.6297825848742012
401756944249,40175694410,401756944,8,6,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 52, 'minutes': 10}",3.0,3.0,58,42,3,3,-1,False,Rush,(10:56) Shotgun #2 K.Barnes rush middle for 1 yard loss to the ISU43 (#26 C.Bacon; #47 K.Ebel),2025-11-08T21:35:29.000Z,-1.3483325666541468
401756944253,40175694410,401756944,8,7,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 11, 'minutes': 10}",3.0,3.0,57,43,4,4,0,False,Pass Incompletion,"(10:16) Shotgun #10 J.Hoover pass incomplete short right to #6 T.Battle thrown to ISU36, TURNOVER ON DOWNS",2025-11-08T21:36:10.000Z,-1.3599249495805559
401756944268,40175694411,401756944,9,4,Iowa State,Big 12,6,TCU,TCU,Iowa State,Big 12,0,2,"{'seconds': 9, 'minutes': 9}",3.0,3.0,50,50,4,3,0,False,Punt,(09:15) #80 T.Perkins punt 41 yards to the TCU09,2025-11-08T21:38:32.000Z,
401756944257,40175694411,401756944,9,1,Iowa State,Big 12,6,TCU,TCU,Iowa State,Big 12,0,2,"{'seconds': 8, 'minutes': 10}",3.0,3.0,57,57,1,10,5,False,Rush,(10:10) No Huddle-Shotgun #24 A.Sama rush middle for 5 yards gain to the ISU48 (#3 K.Elarms-Orr),2025-11-08T21:36:58.000Z,0.1094877032207345
401756944261,40175694411,401756944,9,2,Iowa State,Big 12,6,TCU,TCU,Iowa State,Big 12,0,2,"{'seconds': 36, 'minutes': 9}",3.0,3.0,52,52,2,5,2,False,Rush,(09:39) No Huddle-Shotgun #26 C.Hansen rush middle for 2 yards gain to the ISU50 (#4 N.Obiazor; #21 B.Clark),2025-11-08T21:37:30.000Z,-0.7072652772195055
401756944265,40175694411,401756944,9,3,Iowa State,Big 12,6,TCU,TCU,Iowa State,Big 12,0,2,"{'seconds': 16, 'minutes': 9}",3.0,3.0,50,50,3,3,0,False,Pass Incompletion,(09:18) No Huddle-Shotgun #3 R.Becht pass incomplete short left to #0 C.Sowell thrown to ISU50 broken up by #19 K.Jackson,2025-11-08T21:37:51.000Z,-1.0436650709663402
401756944324,40175694412,401756944,10,13,TCU,Big 12,3,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 54, 'minutes': 3}",3.0,3.0,82,18,4,11,35,True,Field Goal Good,"(03:56) #99 N.McCashland field goal attempt from 35 yards GOOD (H: #97 E.Black, LS: #96 C.Keeler), clock 03:54",2025-11-08T21:48:12.000Z,
401756944272,40175694412,401756944,10,1,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 3, 'minutes': 9}",3.0,3.0,9,91,1,10,4,False,Rush,(09:06) Shotgun #26 J.Payne rush middle for 4 yards gain to the TCU13 (#29 D.Surges),2025-11-08T21:41:40.000Z,-0.04486009398484114
401756944276,40175694412,401756944,10,2,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 29, 'minutes': 8}",3.0,3.0,13,87,2,6,9,False,Pass Reception,"(08:37) No Huddle-Shotgun #10 J.Hoover pass complete short right to #1 E.McAlister caught at TCU22, for 9 yards to the TCU22 (#7 T.Bell), out of bounds, 1ST DOWN",2025-11-08T21:42:12.000Z,0.595061247668597
401756944281,40175694412,401756944,10,3,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 10, 'minutes': 8}",3.0,3.0,22,78,1,10,5,False,Pass Reception,"(08:16) No Huddle-Shotgun #10 J.Hoover pass complete short right to #1 E.McAlister caught at TCU21, for 5 yards to the TCU27 (#41 R.Barnes), out of bounds",2025-11-08T21:42:32.000Z,0.0891040604736997
401756944286,40175694412,401756944,10,4,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 39, 'minutes': 7}",3.0,3.0,27,73,2,5,5,False,Pass Reception,"(07:44) Shotgun #10 J.Hoover pass complete short left to #7 J.Dwyer caught at TCU32, for 5 yards to the TCU32 (#24 Q.Taylor), 1ST DOWN",2025-11-08T21:43:08.000Z,0.663570026225563
401756944291,40175694412,401756944,10,5,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 4, 'minutes': 7}",3.0,3.0,32,68,1,10,16,False,Pass Reception,"(07:14) No Huddle-Shotgun #10 J.Hoover pass complete short middle to #7 J.Dwyer caught at TCU47, for 16 yards to the TCU48 (#24 Q.Taylor), 1ST DOWN",2025-11-08T21:43:42.000Z,1.5112564269314286
401756944296,40175694412,401756944,10,6,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 42, 'minutes': 6}",3.0,3.0,48,52,1,10,0,False,Pass Incompletion,(06:50) No Huddle-Shotgun #10 J.Hoover pass incomplete short right to #81 C.Curtis thrown to TCU49,2025-11-08T21:44:09.000Z,-1.1430602484821704
401756944299,40175694412,401756944,10,7,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 34, 'minutes': 6}",3.0,3.0,48,52,2,10,15,False,Pass Reception,"(06:43) No Huddle-Shotgun #10 J.Hoover pass complete short right to #1 E.McAlister caught at TCU47, for 15 yards to the ISU37 (#47 K.Ebel), 1ST DOWN",2025-11-08T21:44:47.000Z,2.099705905715858
401756944304,40175694412,401756944,10,8,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 13, 'minutes': 6}",3.0,3.0,63,37,1,10,1,False,Rush,(06:16) No Huddle-Shotgun #2 K.Barnes rush middle for 1 yard gain to the ISU36 (#13 C.Smith; #47 K.Ebel),2025-11-08T21:45:12.000Z,-0.5726354907928038
401756944308,40175694412,401756944,10,9,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 31, 'minutes': 5}",3.0,3.0,64,36,2,9,19,False,Pass Reception,"(05:39) Shotgun #10 J.Hoover pass complete short middle to #1 E.McAlister caught at ISU25, for 19 yards to the ISU17 (#7 T.Bell; #31 M.Neal), 1ST DOWN",2025-11-08T21:45:52.000Z,1.044141019485133
401756944313,40175694412,401756944,10,10,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 9, 'minutes': 5}",3.0,3.0,83,17,1,10,-2,False,Rush,(05:13) No Huddle-Shotgun #2 K.Barnes rush middle for 2 yards loss to the ISU19 (#31 M.Neal),2025-11-08T21:46:16.000Z,-0.4955154544627295
401756944317,40175694412,401756944,10,11,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 33, 'minutes': 4}",3.0,3.0,81,19,2,12,1,False,Rush,(04:35) Shotgun #2 K.Barnes rush middle for 1 yard gain to the ISU18 (#88 I.Ezeogu; #47 K.Ebel),2025-11-08T21:46:53.000Z,-0.3567197359975669
401756944321,40175694412,401756944,10,12,TCU,Big 12,0,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 58, 'minutes': 3}",3.0,3.0,82,18,3,11,0,False,Pass Incompletion,(03:59) No Huddle-Shotgun #10 J.Hoover pass incomplete short right to #1 E.McAlister thrown to ISU10,2025-11-08T21:47:31.000Z,-0.6982870722724784
401756944330,40175694414,401756944,11,2,Iowa State,Big 12,6,TCU,TCU,Iowa State,Big 12,3,2,"{'seconds': 42, 'minutes': 3}",3.0,3.0,75,75,1,10,8,False,Pass Reception,"(03:52) No Huddle-Shotgun #3 R.Becht pass complete short right to #84 G.Burkle caught at ISU25, for 8 yards to the ISU33 (#3 K.Elarms-Orr; #7 C.Canada). #84 G.Burkle injured on the play",2025-11-08T21:50:17.000Z,0.9104368550610653
401756944335,40175694414,401756944,11,3,Iowa State,Big 12,6,TCU,TCU,Iowa State,Big 12,3,2,"{'seconds': 22, 'minutes': 3}",3.0,3.0,67,67,2,2,6,False,Rush,"(03:27) No Huddle-Shotgun #26 C.Hansen rush middle for 6 yards gain to the ISU39 (#33 M.Carroll), 1ST DOWN",2025-11-08T21:53:55.000Z,0.3123022281953902
401756944339,40175694414,401756944,11,4,Iowa State,Big 12,6,TCU,TCU,Iowa State,Big 12,3,2,"{'seconds': 51, 'minutes': 2}",3.0,3.0,61,61,1,10,1,False,Rush,(02:54) No Huddle-Shotgun #26 C.Hansen rush middle for 1 yard gain to the ISU40 (#95 M.Deal; #3 K.Elarms-Orr),2025-11-08T21:54:27.000Z,-0.9002974178644043
401756944348,40175694414,401756944,11,5,TCU,Big 12,3,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 17, 'minutes': 2}",2.0,3.0,60,40,2,9,0,False,Timeout,"Timeout TCU, clock 02:17",2025-11-08T21:55:52.000Z,
401756944327,40175694414,401756944,11,1,TCU,Big 12,3,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 54, 'minutes': 3}",3.0,3.0,35,65,1,10,0,False,Kickoff,(03:54) #99 N.McCashland kickoff 65 yards to the ISU00 fair catch by #21 A.Flora at ISU00,2025-11-08T21:48:16.000Z,
401756944343,40175694414,401756944,11,6,Iowa State,Big 12,6,TCU,TCU,Iowa State,Big 12,3,2,"{'seconds': 15, 'minutes': 2}",3.0,2.0,60,60,2,9,0,False,Pass Incompletion,(02:19) No Huddle-Shotgun #3 R.Becht pass incomplete short left to #0 C.Sowell thrown to ISU44 QB hurried by #33 M.Carroll,2025-11-08T21:55:03.000Z,-0.8114739719044
401756944346,40175694414,401756944,11,7,Iowa State,Big 12,6,TCU,TCU,Iowa State,Big 12,3,2,"{'seconds': 10, 'minutes': 2}",3.0,2.0,60,60,3,9,0,False,Pass Interception Return,(02:15) No Huddle-Shotgun #3 R.Becht pass intercepted by #21 B.Clark at TCU32 #21 B.Clark return 0 yards to the TCU32 (#9 B.Eskildsen),2025-11-08T21:57:15.000Z,-0.4332125737663297
401756944353,40175694415,401756944,12,1,TCU,Big 12,3,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 1, 'minutes': 2}",2.0,3.0,32,68,1,10,3,False,Rush,(02:05) No Huddle-Shotgun #2 K.Barnes rush right for 3 yards gain to the TCU35 (#53 Z.Hawk),2025-11-08T21:58:05.000Z,-0.3783931239488095
401756944357,40175694415,401756944,12,3,TCU,Big 12,3,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 53, 'minutes': 1}",2.0,3.0,35,65,2,7,22,False,Pass Reception,"(01:58) No Huddle-Shotgun #10 J.Hoover pass complete short middle to #14 J.Manjack IV caught at ISU46, for 22 yards to the ISU43 (#31 M.Neal; #9 C.Brezina), 1ST DOWN",2025-11-08T22:01:34.000Z,2.5453337516598147
401756944363,40175694415,401756944,12,4,TCU,Big 12,3,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 38, 'minutes': 1}",2.0,3.0,57,43,1,10,2,False,Pass Reception,"(01:47) No Huddle-Shotgun #10 J.Hoover pass complete short right to #6 T.Battle caught at ISU41, for 2 yards to the ISU41 (#9 C.Brezina)",2025-11-08T22:01:55.000Z,-0.5109950870570472
401756944368,40175694415,401756944,12,5,TCU,Big 12,3,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 17, 'minutes': 1}",2.0,3.0,59,41,2,8,19,False,Pass Reception,"(01:22) No Huddle-Shotgun #10 J.Hoover pass complete short middle to #7 J.Dwyer caught at ISU22, for 19 yards to the ISU22 (#24 Q.Taylor), 1ST DOWN, PENALTY ISU Face Mask (#24 Q.Taylor) 11 yard from ISU22 to ISU11, 1ST DOWN",2025-11-08T22:02:21.000Z,1.2157424083394415
401756944374,40175694415,401756944,12,6,TCU,Big 12,3,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 10, 'minutes': 1}",2.0,3.0,89,11,1,10,-1,False,Rush,(01:14) Shotgun #6 T.Battle rush right for 1 yard loss to the ISU12 (#58 T.McDonough),2025-11-08T22:03:53.000Z,-0.350629501927024
401756944378,40175694415,401756944,12,7,TCU,Big 12,3,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 40, 'minutes': 0}",2.0,3.0,88,12,2,11,4,False,Rush,(00:42) No Huddle-Shotgun #2 K.Barnes rush middle for 4 yards gain to the ISU08 (#47 K.Ebel; #58 T.McDonough),2025-11-08T22:04:25.000Z,-0.0302409989010925
401756944382,40175694415,401756944,12,9,TCU,Big 12,3,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 21, 'minutes': 0}",1.0,3.0,92,8,3,7,0,False,Pass Incompletion,(00:25) No Huddle-Shotgun #10 J.Hoover pass incomplete short left to #7 J.Dwyer thrown to ISU00 broken up by #24 Q.Taylor,2025-11-08T22:06:06.000Z,-0.3434794652370955
401756944359,40175694415,401756944,12,2,TCU,Big 12,3,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 0, 'minutes': 2}",2.0,3.0,32,68,1,10,0,False,Timeout,"Timeout , clock 02:00",2025-11-08T21:58:29.000Z,
401756944384,40175694415,401756944,12,8,TCU,Big 12,3,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 27, 'minutes': 0}",1.0,3.0,88,12,2,11,0,False,Timeout,"Timeout TCU, clock 00:27",2025-11-08T22:05:16.000Z,
401756944386,40175694415,401756944,12,10,TCU,Big 12,3,Iowa State,TCU,Iowa State,Big 12,6,2,"{'seconds': 17, 'minutes': 0}",1.0,3.0,92,8,4,7,25,False,Field Goal Missed,"(00:18) #99 N.McCashland field goal attempt from 25 yards NO GOOD (H: #97 E.Black, LS: #96 C.Keeler), clock 00:17",2025-11-08T22:06:49.000Z,
401756958300,40175695811,401756958,7,4,Iowa State,Big 12,17,Kansas,Iowa State,Kansas,Big 12,0,2,"{'seconds': 0, 'minutes': 2}",-1.0,0.0,30,70,3,1,0,False,Timeout,"Timeout Iowa State, clock 02:00",2025-11-22T18:08:18.000Z,
401756958326,40175695811,401756958,7,12,Iowa State,Big 12,17,Kansas,Iowa State,Kansas,Big 12,0,2,"{'seconds': 23, 'minutes': 0}",-2.0,0.0,56,44,4,12,0,False,Timeout,"Timeout Iowa State, clock 00:23",2025-11-22T18:15:59.000Z,
401756958285,40175695811,401756958,7,1,Iowa State,Big 12,17,Kansas,Iowa State,Kansas,Big 12,0,2,"{'seconds': 21, 'minutes': 3}",0.0,0.0,21,79,1,10,5,False,Rush,(03:29) No Huddle #26 C.Hansen rush right for 5 yards gain to the ISU26 (#94 B.Herold),2025-11-22T18:06:37.000Z,0.0872959704547682
401756958290,40175695811,401756958,7,2,Iowa State,Big 12,17,Kansas,Iowa State,Kansas,Big 12,0,2,"{'seconds': 47, 'minutes': 2}",0.0,0.0,26,74,2,5,4,False,Rush,(02:54) No Huddle-Shotgun #26 C.Hansen rush middle for 4 yards gain to the ISU30 (#4 T.Lathan; #94 B.Herold),2025-11-22T18:07:13.000Z,-0.0966520460047428
401756958294,40175695811,401756958,7,3,Iowa State,Big 12,17,Kansas,Iowa State,Kansas,Big 12,0,2,"{'seconds': 26, 'minutes': 2}",0.0,0.0,30,70,3,1,2,False,Rush,"(02:34) No Huddle-Shotgun #26 C.Hansen rush middle for 2 yards gain to the ISU32 (#94 B.Herold; #1 B.Kamara), 1ST DOWN",2025-11-22T18:07:33.000Z,0.8205801497252709
401756958298,40175695811,401756958,7,5,Iowa State,Big 12,17,Kansas,Iowa State,Kansas,Big 12,0,2,"{'seconds': 53, 'minutes': 1}",-1.0,0.0,32,68,1,10,1,False,Rush,(01:59) No Huddle-Shotgun #24 A.Sama rush middle for 1 yard gain to the ISU33 (#1 B.Kamara; #94 B.Herold),2025-11-22T18:11:27.000Z,-0.7658255968233298
401756958303,40175695811,401756958,7,6,Iowa State,Big 12,17,Kansas,Iowa State,Kansas,Big 12,0,2,"{'seconds': 18, 'minutes': 1}",-1.0,0.0,33,67,2,9,0,False,Pass Incompletion,(01:21) No Huddle-Shotgun #3 R.Becht pass incomplete short left thrown to ISU33 broken up by #33 L.Harris III,2025-11-22T18:12:07.000Z,-0.5917450829642465
401756958306,40175695811,401756958,7,7,Iowa State,Big 12,17,Kansas,Iowa State,Kansas,Big 12,0,2,"{'seconds': 10, 'minutes': 1}",-1.0,0.0,33,67,3,9,25,False,Rush,"(01:16) Shotgun #26 C.Hansen rush left for 25 yards gain to the KAN42 (#1 B.Kamara), 1ST DOWN",2025-11-22T18:12:44.000Z,3.5819459238573117
401756958310,40175695811,401756958,7,8,Iowa State,Big 12,17,Kansas,Iowa State,Kansas,Big 12,0,2,"{'seconds': 1, 'minutes': 1}",-1.0,0.0,58,42,1,10,-2,False,Rush,(01:06) No Huddle-Shotgun #26 C.Hansen rush middle for 2 yards loss to the KAN44 (#52 D.Withers),2025-11-22T18:13:09.000Z,-1.3478267095726884
401756958314,40175695811,401756958,7,9,Iowa State,Big 12,17,Kansas,Iowa State,Kansas,Big 12,0,2,"{'seconds': 34, 'minutes': 0}",-1.0,0.0,56,44,2,12,0,False,Pass Incompletion,(00:38) No Huddle-Shotgun #3 R.Becht pass incomplete deep right to #11 D.Overby thrown to KAN12,2025-11-22T18:13:41.000Z,-1.038221942721906
401756958317,40175695811,401756958,7,10,Iowa State,Big 12,17,Kansas,Iowa State,Kansas,Big 12,0,2,"{'seconds': 31, 'minutes': 0}",-1.0,0.0,56,44,3,12,0,False,Pass Incompletion,(00:33) No Huddle-Shotgun #3 R.Becht pass incomplete short right to #87 C.Alexander thrown to KAN41 broken up by #4 T.Lathan QB hurried by #92 T.Dunn Jr.,2025-11-22T18:14:22.000Z,-0.8085261951717496
